item_id,feature
968944,non-fiction
1219016,comics
6665195,mystery
21189959,non-fiction
30241752,paranormal
23014618,non-fiction
16152251,young-adult
11785701,paranormal
1457291,non-fiction
1394058,mystery
18295843,children
13373618,fiction
34936908,romance
13541867,biography
23211276,non-fiction
22609974,crime
6334523,fiction
23921250,fiction
25928327,young-adult
8143725,romance
21147314,fiction
12176695,non-fiction
9467081,biography
396422,non-fiction
21423622,children
9851510,fiction
18224216,crime
17258816,mystery
7897825,children
1174487,biography
17623401,romance
30271207,poetry
17983508,romance
2731459,biography
77295,fiction
870456,biography
30058589,mystery
99281,biography
19105591,crime
13436981,biography
15286633,fiction
8315921,crime
691377,crime
32018572,romance
24481680,fantasy
8450509,fiction
29801,paranormal
25813730,crime
1443761,biography
12947589,fiction
588346,biography
13096314,romance
76937,crime
27348231,crime
26308500,romance
817191,mystery
15928498,non-fiction
117801,non-fiction
1191302,fiction
25250468,romance
2256290,biography
18982417,fiction
1481312,biography
8506014,biography
28217749,crime
1125935,fiction
12111116,biography
12736414,fiction
299353,mystery
29387009,crime
13636591,children
18554637,fiction
2387372,fiction
8266794,biography
18265936,fiction
30110426,paranormal
92204,fiction
1378442,biography
31347053,fiction
1793992,biography
16171291,crime
24367204,non-fiction
34840538,crime
13447926,fiction
18074085,crime
7115690,romance
13405011,fiction
23130705,romance
18304881,fiction
23288779,biography
17426228,paranormal
35019912,fantasy
12875939,biography
5959698,fiction
6985665,mystery
3741051,fiction
17154732,crime
35356382,fiction
18162989,romance
78143,children
13095836,crime
1100583,crime
2957096,crime
2060480,biography
902803,biography
25656793,romance
19139527,non-fiction
2164618,crime
27415189,fiction
20757770,mystery
13557288,fiction
1711069,crime
3354864,crime
22488052,fiction
843126,biography
6391211,fiction
18527350,non-fiction
10434239,non-fiction
22027168,crime
437999,biography
24111690,crime
28148812,fiction
184474,non-fiction
33838114,romance
15802746,non-fiction
20588063,comics
13251337,fiction
13542542,fiction
17802382,non-fiction
27213244,fiction
1832482,crime
26562003,crime
2286823,fiction
19231011,crime
33602107,fiction
388804,non-fiction
7576838,young-adult
10053988,biography
23502642,crime
24953651,biography
25684828,fiction
234342,fiction
1232,fiction
22586113,non-fiction
6580878,fiction
30290550,biography
29749386,biography
2013320,thriller
3332475,non-fiction
18620785,paranormal
3379907,crime
23013339,biography
2578540,fiction
25941106,biography
739168,crime
187655,non-fiction
18005118,romance
16198158,romance
63219,fiction
30822600,crime
218566,crime
1488101,fiction
1346052,non-fiction
30199426,non-fiction
9704083,fiction
6335787,fiction
30629441,non-fiction
17446638,fiction
42989,non-fiction
22031886,crime
7669176,non-fiction
15756131,fiction
90475,fiction
48653,non-fiction
23155339,crime
17262525,non-fiction
15780961,fiction
8611347,fiction
515422,non-fiction
81073,paranormal
7055489,fiction
11728916,romance
25575541,fiction
9986259,fiction
1011834,fiction
18755021,mystery
18872690,biography
23555731,romance
655755,children
32919031,paranormal
678167,crime
11916113,young-adult
263002,biography
1425910,non-fiction
1877062,biography
1150674,fiction
18079685,fiction
15831041,fiction
13496561,fiction
6634092,non-fiction
24489860,fiction
906097,paranormal
27969100,fiction
9707857,fiction
11361191,young-adult
21481450,crime
22439300,biography
13278627,fiction
15811514,non-fiction
7671183,non-fiction
1815858,fiction
8617614,non-fiction
29483231,mystery
16493004,non-fiction
13438522,mystery
32574131,fiction
16098357,biography
16079615,fiction
17450497,biography
12857058,biography
18586331,crime
8083667,non-fiction
7478330,mystery
16132952,fiction
29276588,fiction
362217,poetry
33115234,thriller
33302733,paranormal
19286545,paranormal
119788,biography
3426814,crime
13765729,crime
1716125,mystery
24333841,children
17365093,fiction
30045811,mystery
7914141,biography
18466606,biography
165518,mystery
13628428,biography
15720601,fiction
31705858,fiction
32963890,romance
7116434,non-fiction
11736320,fiction
1352829,mystery
29993947,biography
23012561,paranormal
25729375,mystery
7553944,mystery
41262,biography
5283591,non-fiction
1836609,biography
3793382,biography
1805484,biography
22610889,crime
1504412,non-fiction
11250960,biography
936085,biography
28638156,crime
861988,fiction
6482837,fiction
16057353,fiction
28862,non-fiction
8176770,non-fiction
528965,biography
18857283,biography
12166282,crime
9641493,non-fiction
18816611,non-fiction
28934694,romance
1490190,non-fiction
3024282,fiction
367625,crime
11386718,biography
26123582,fiction
28423267,romance
15828896,biography
22571495,biography
23945,poetry
15820679,fiction
10835611,non-fiction
14187,crime
9539882,fiction
18877989,fiction
35120075,biography
22130446,comics
17612598,fiction
19225133,mystery
1117722,mystery
6101139,biography
23310814,children
21936988,fiction
30268076,fiction
19163487,fiction
3476144,children
27246113,mystery
1199207,crime
33640121,children
1883481,paranormal
24836361,fiction
17608473,crime
18340416,fiction
35835067,non-fiction
26215289,fiction
19303386,fiction
15893653,fiction
437410,non-fiction
12749981,fiction
17331464,mystery
30461868,fiction
2642070,fiction
6496810,fiction
12567775,biography
333204,biography
997213,biography
11945312,fiction
24884982,biography
31199730,fiction
6333,children
6296256,fiction
11829661,crime
2131214,fiction
26230669,crime
17449067,fiction
137547,non-fiction
22446887,fiction
23341669,fiction
33311966,fiction
179594,fiction
3929816,fiction
697211,non-fiction
32021926,non-fiction
17881160,crime
1590804,crime
7112130,biography
11512394,fiction
93752,fiction
7853590,non-fiction
859240,biography
29564625,fiction
2935598,non-fiction
1648443,non-fiction
161657,fiction
15804037,fiction
32620303,thriller
19794847,crime
10767796,biography
8724049,mystery
24020390,fiction
87463,biography
895072,fiction
10787208,children
15817664,non-fiction
25183375,fiction
11186809,biography
22070326,fiction
2902248,fiction
15839687,paranormal
13648455,fiction
452727,non-fiction
25226290,non-fiction
23165163,crime
1728604,crime
30292413,mystery
7716107,romance
31450823,crime
9885984,romance
25261696,poetry
18373319,fiction
6964730,non-fiction
5217896,non-fiction
17740798,non-fiction
17568427,fiction
24062339,fiction
16042685,biography
3403,crime
16299446,non-fiction
19120352,non-fiction
6685,biography
1134949,fiction
11830958,non-fiction
15813450,fiction
1309332,mystery
3302841,crime
26690,mystery
59674,non-fiction
16083808,fiction
22716595,fiction
1516078,non-fiction
16255276,fiction
13415039,fiction
109082,children
1679852,fiction
27215820,non-fiction
17863024,fiction
15096211,crime
17009297,biography
18077834,non-fiction
2275598,fiction
88360,fiction
995779,crime
24528049,fiction
10778798,fiction
25808752,romance
35069377,fiction
29563102,romance
20388101,children
17674998,non-fiction
683548,crime
5831822,biography
21878090,non-fiction
8035944,biography
4888068,fiction
12224817,mystery
3506230,fiction
912673,crime
1257788,biography
11399569,crime
6641796,fiction
7315079,crime
23362529,biography
18766353,children
25208328,crime
35872941,thriller
7053,fiction
26116507,non-fiction
6913772,non-fiction
818201,fiction
25883390,romance
8196715,children
13617187,non-fiction
12918465,biography
28426232,crime
7173718,fiction
25565222,fiction
7039872,romance
18051124,children
1282342,fiction
6890406,children
51187,biography
2204567,fiction
17787911,crime
26266599,non-fiction
16676067,fiction
5310515,mystery
19085598,fiction
10922889,crime
125928,children
25930387,fiction
6496545,paranormal
506875,biography
16652752,romance
31522122,children
11107818,fiction
19436156,biography
16564225,non-fiction
9803045,crime
8442471,children
753445,fiction
25331514,historical-fiction
1000856,biography
82998,biography
18039271,crime
22438270,romance
4303163,history
192805,history
36239248,crime
1171422,non-fiction
7932435,history
6996594,biography
8227541,fiction
25066792,crime
128456,history
424796,biography
31396255,crime
548118,history
12645188,thriller
19302543,history
33442,thriller
23403242,fantasy
18376058,history
28695774,biography
7893824,non-fiction
1193743,history
29410461,mystery
31842679,history
18711268,history
24357287,biography
1474610,thriller
158951,biography
34541,comics
6610423,children
32869967,thriller
6789762,crime
53236,biography
6738624,crime
17356762,history
33869583,thriller
267351,biography
27168415,mystery
8129187,mystery
12963161,history
176878,fantasy
6739737,children
92491,biography
20256581,children
355383,biography
310986,children
6521399,thriller
17789876,thriller
24087,fantasy
1298922,mystery
11413845,children
13624056,crime
8694514,thriller
8388623,history
72766,biography
6509401,thriller
1050427,thriller
3432009,history
31820682,fantasy
25986876,biography
20628038,thriller
104260,history
16071770,biography
6734757,non-fiction
18078033,mystery
20549525,thriller
7543670,history
109378,history
6490389,mystery
17668078,thriller
7593244,thriller
567707,biography
1431373,crime
16113606,mystery
6949665,thriller
35272740,thriller
463063,fantasy
20296033,thriller
15791148,history
47481,mystery
27221110,mystery
107318,biography
16130496,thriller
26137970,thriller
2777619,mystery
9797582,mystery
32802521,history
110301,history
28695373,fantasy
15776060,mystery
18489605,thriller
25382657,crime
2015379,thriller
23340744,fantasy
25787337,thriller
17981406,children
2881622,non-fiction
24707500,biography
294989,paranormal
16142549,fantasy
11404143,fiction
14761410,thriller
11704970,biography
18486435,mystery
23385395,crime
35231017,crime
6429563,biography
16283675,fantasy
1087708,history
26874741,fantasy
6224431,children
15762135,fantasy
6810681,biography
7841675,fiction
4546330,thriller
93480,crime
17082783,fiction
16157744,history
45243,thriller
21281646,history
21412052,comics
380685,children
11862954,fantasy
17797535,history
9832122,biography
1250249,crime
26864997,crime
32857,history
26891972,crime
17305367,biography
10432128,fiction
4494452,history
15722769,thriller
21956155,biography
6362005,non-fiction
2192340,children
693192,thriller
14589888,fiction
864798,mystery
25817783,children
25570380,fantasy
7306686,history
22885377,history
24039429,thriller
22030722,fiction
19082381,biography
7348915,biography
1483994,crime
23615339,fiction
5536408,crime
17193818,thriller
7558612,children
18940732,mystery
15712132,history
1219628,fiction
21925362,fiction
12401863,thriller
25893990,thriller
26570516,history
2423859,crime
58551,crime
588234,history
3590229,non-fiction
1995242,fiction
328739,non-fiction
35000093,fantasy
26875521,thriller
6460985,thriller
17741343,thriller
18221939,crime
28621878,thriller
18525474,mystery
3599149,crime
277631,biography
8055428,crime
393283,history
34339545,thriller
25252590,thriller
555417,comics
9825620,mystery
6856023,fantasy
276214,thriller
25117605,fiction
70113,comics
496697,history
30760390,fantasy
17207145,children
16174776,fantasy
23116069,non-fiction
11503681,thriller
15983823,mystery
27307561,fantasy
33398240,biography
23257316,fiction
22323481,fantasy
30847099,crime
106042,crime
29516776,thriller
18717091,history
841868,thriller
4659709,history
79129,fiction
11722024,crime
22718592,thriller
115492,history
22747820,poetry
2992815,history
28818768,comics
7015533,biography
56404,history
263407,crime
980503,children
611326,history
5764,non-fiction
420370,fantasy
29364424,history
7685423,children
21398139,crime
6602314,fantasy
12002585,history
1465025,crime
29369726,fiction
707701,fantasy
1232611,fantasy
2399468,comics
17242435,history
774253,biography
17795050,thriller
30343,thriller
13511511,crime
8706041,crime
25066781,fiction
11143388,thriller
2470411,fantasy
6941265,fiction
2021157,fantasy
23151114,history
1207993,crime
32479654,non-fiction
843811,children
5167954,crime
6536169,thriller
365089,thriller
28109927,crime
10566250,history
14760870,mystery
10644472,fiction
18170499,thriller
940451,thriller
34818571,thriller
748081,history
13086864,biography
16248223,fiction
32611034,crime
247985,biography
4908222,fiction
340535,children
11731782,fantasy
412215,history
2130081,history
7021986,crime
30975865,history
18927614,history
7000153,fiction
16083403,biography
18807701,history
93834,history
8238150,biography
4340357,thriller
13561895,fiction
11982578,history
1937716,fantasy
140452,mystery
834224,non-fiction
23131077,thriller
23001299,thriller
17053925,history
20930200,crime
17251834,non-fiction
856250,history
20563704,fantasy
27815772,crime
8676161,history
5444115,non-fiction
20705700,history
77394,fiction
17608829,thriller
4591449,mystery
6845428,history
109490,fantasy
20733565,crime
750109,thriller
19038086,biography
16446713,children
6978590,thriller
269652,history
12668517,mystery
3674324,children
2376115,thriller
1452987,biography
12849226,crime
6398559,history
732363,crime
819664,thriller
31846388,crime
880404,comics
31951411,crime
15790910,thriller
177399,non-fiction
17792472,crime
18293427,thriller
911865,biography
17352584,non-fiction
22088738,history
8114303,non-fiction
29008298,mystery
13550407,fantasy
342354,mystery
7004886,fiction
10380634,crime
19182897,crime
832619,thriller
538838,crime
557214,thriller
168243,thriller
30720751,history
17586616,comics
29820784,paranormal
1206219,non-fiction
15848170,non-fiction
35446190,thriller
28634268,comics
16275210,crime
25369829,poetry
672892,fantasy
7798145,mystery
8535601,history
32787242,thriller
25038983,crime
35414582,crime
1171408,crime
10178925,children
26141073,fantasy
1937083,thriller
17272145,thriller
1409024,children
23735606,fiction
17455461,thriller
17428634,fiction
465935,history
17984400,mystery
741502,fiction
23526976,thriller
31936165,history
1579019,crime
9994507,history
640808,history
8864559,non-fiction
859354,history
15803246,crime
25543231,fantasy
25587642,thriller
21422067,thriller
17728343,biography
22753403,crime
29905110,thriller
25879583,crime
9921237,fiction
223031,history
2747602,thriller
